index,shape-type,vertex-index,axis-0,axis-1
0,polygon,100,4428.4644,3340.1348
0,polygon,101,4435.1187,3376.7341
0,polygon,102,4441.7734,3426.6423
0,polygon,103,4448.4277,3459.9146
0,polygon,104,4461.7363,3553.0767
0,polygon,105,4481.6997,3586.3486
0,polygon,106,4514.972,3602.9849
0,polygon,107,4564.8804,3679.5107
0,polygon,108,4581.516,3709.4558
0,polygon,109,4604.8066,3746.0552
0,polygon,110,4618.1157,3779.3274
0,polygon,111,4634.752,3809.2722
0,polygon,112,4664.3813,3845.7185
0,polygon,113,4685.937,3881.644
0,polygon,114,4707.492,3931.9402
0,polygon,115,4732.64,4018.1619
0,polygon,116,4739.825,4064.8652
0,polygon,117,4750.603,4100.791
0,polygon,118,4751.204,4138.6665
0,polygon,119,4757.859,4175.266
0,polygon,120,4757.859,4211.865
0,polygon,121,4754.5317,4255.119
0,polygon,122,4747.877,4298.373
0,polygon,123,4674.678,4454.7524
0,polygon,124,4653.6035,4488.7886
0,polygon,125,4628.4556,4528.3066
0,polygon,126,4578.1597,4553.4546
0,polygon,127,4538.6416,4567.825
0,polygon,128,4481.16,4596.5654
0,polygon,129,4409.309,4625.306
0,polygon,130,4341.0503,4646.8613
0,polygon,131,4287.1616,4657.639
0,polygon,132,4222.495,4664.824
0,polygon,133,4157.829,4679.195
0,polygon,134,4096.7554,4679.195
0,polygon,135,4053.6445,4679.195
0,polygon,136,4012.5623,4661.0396
0,polygon,137,3967.4229,4664.824
0,polygon,138,3931.497,4664.824
0,polygon,139,3888.3862,4661.232
0,polygon,140,3852.4604,4639.6763
0,polygon,141,3822.911,4614.4585
0,polygon,142,3786.3115,4604.477
0,polygon,143,3741.0908,4582.1953
0,polygon,144,3705.165,4553.4546
0,polygon,145,3676.4246,4528.3066
0,polygon,146,3644.0916,4499.5664
0,polygon,147,3597.388,4467.233
0,polygon,148,3565.055,4427.715
0,polygon,149,3543.4995,4398.974
0,polygon,150,3507.5737,4363.0483
0,polygon,151,3489.6108,4327.123
0,polygon,152,3464.463,4301.9746
0,polygon,153,3435.7224,4258.864
0,polygon,154,3417.7595,4230.1235
0,polygon,155,3399.7966,4204.9756
0,polygon,156,3378.2412,4172.642
0,polygon,157,3342.3157,4133.124
0,polygon,158,3309.9824,4093.6057
0,polygon,159,3292.0195,4064.8652
0,polygon,160,3281.242,4039.7173
0,polygon,161,3252.5012,4003.7915
0,polygon,162,3195.0203,3953.4956
0,polygon,163,3180.7583,3892.4526
0,polygon,164,3154.1404,3862.5078
0,polygon,165,3140.8315,3829.2356
0,polygon,166,3104.2322,3822.581
0,polygon,167,3067.6328,3822.581
0,polygon,168,3014.3975,3829.2356
0,polygon,169,2974.4707,3832.5627
0,polygon,170,2934.5442,3832.5627
0,polygon,171,2848.0366,3839.2173
0,polygon,172,2808.1099,3845.8716
0,polygon,173,2774.838,3849.1987
0,polygon,174,2734.9111,3855.8533
0,polygon,175,2694.9846,3869.162
0,polygon,176,2661.7124,3879.1438
0,polygon,177,2621.786,3889.1255
0,polygon,178,2581.8591,3905.7615
0,polygon,179,2545.2598,3915.7432
0,polygon,180,2505.3333,3919.0703
0,polygon,181,2472.061,3925.7249
0,polygon,182,2432.1345,3932.3792
0,polygon,183,2352.2812,3932.3792
0,polygon,184,2315.682,3929.052
0,polygon,185,2279.0825,3919.0703
0,polygon,186,2239.156,3902.4343
0,polygon,187,2192.575,3885.7983
0,polygon,188,2159.3027,3872.4893
0,polygon,189,2119.3762,3862.5078
0,polygon,190,2076.1223,3842.5444
0,polygon,191,2039.523,3815.9268
0,polygon,192,2002.9236,3795.9634
0,polygon,193,1969.6514,3776.0
0,polygon,194,1939.7064,3759.364
0,polygon,195,1906.4343,3742.728
0,polygon,196,1839.89,3702.8013
0,polygon,197,1797.5105,3676.8677
0,polygon,198,1750.807,3644.5344
0,polygon,199,1707.6962,3619.3865
0,polygon,200,1675.363,3594.2385
0,polygon,201,1650.2151,3569.0906
0,polygon,202,1623.6208,3546.422
0,polygon,203,1560.4038,3503.1682
0,polygon,204,1533.786,3473.2234
0,polygon,205,1510.4955,3443.2783
0,polygon,206,1490.5322,3413.3335
0,polygon,207,1447.2784,3340.1348
0,polygon,208,1433.9696,3306.8625
0,polygon,209,1410.6791,3266.936
0,polygon,210,1398.7351,3234.9814
0,polygon,211,1390.7157,3207.0461
0,polygon,212,1367.4252,3180.4282
0,polygon,213,1350.7892,3143.8289
0,polygon,214,1344.1348,3110.557
0,polygon,215,1337.6615,3033.7976
0,polygon,216,1340.8075,2994.1042
0,polygon,217,1350.7892,2957.505
0,polygon,218,1327.4987,2924.2327
0,polygon,219,1297.5537,2907.5967
0,polygon,220,1244.3182,2874.3245
0,polygon,221,1214.3733,2847.7068
0,polygon,222,1187.7555,2814.4346
0,polygon,223,1151.1561,2777.8352
0,polygon,224,1117.884,2747.8901
0,polygon,225,1097.9207,2714.618
0,polygon,226,1071.303,2684.673
0,polygon,227,1044.6852,2651.401
0,polygon,228,1028.0492,2621.456
0,polygon,229,1014.7403,2581.5293
0,polygon,230,991.44977,2458.4224
0,polygon,231,988.12256,2398.5325
0,polygon,232,984.79535,2365.2603
0,polygon,233,988.12256,2331.988
0,polygon,234,988.12256,2288.7344
0,polygon,235,984.79535,2245.4805
0,polygon,236,991.44977,2212.2083
0,polygon,237,1004.75867,2142.337
