index,shape-type,vertex-index,axis-0,axis-1
0,polygon,68,2890.928,2810.6475
0,polygon,69,2963.3003,2816.9407
0,polygon,70,2994.7666,2823.234
0,polygon,71,3029.3794,2823.234
0,polygon,72,3073.4321,2820.0872
0,polygon,73,3145.8047,2810.6475
0,polygon,74,3208.7373,2813.794
0,polygon,75,3240.2036,2807.5007
0,polygon,76,3274.8164,2804.354
0,polygon,77,3306.2827,2794.9143
0,polygon,78,3340.8955,2779.1812
0,polygon,79,3400.6814,2747.7148
0,polygon,80,3441.5876,2738.275
0,polygon,81,3479.3472,2725.6885
0,polygon,82,3526.5466,2703.662
0,polygon,83,3589.4792,2678.489
0,polygon,84,3642.9717,2669.049
0,polygon,85,3693.3179,2665.9026
0,polygon,86,3737.3706,2656.4626
0,polygon,87,3794.01,2672.1958
0,polygon,88,3841.2092,2681.6357
0,polygon,89,3869.529,2691.0754
0,polygon,90,3913.5818,2709.9553
0,polygon,91,3945.048,2744.568
0,polygon,92,3976.5144,2776.0344
0,polygon,93,3989.1008,2810.6475
0,polygon,94,4020.5671,2867.2866
0,polygon,95,4030.007,2927.0725
0,polygon,96,4036.3003,2974.272
0,polygon,97,4033.1536,3030.9114
0,polygon,98,4048.8867,3112.7236
0,polygon,99,4061.4731,3156.7764
0,polygon,100,4064.6199,3194.536
0,polygon,101,4064.6199,3232.2954
0,polygon,102,4067.7666,3266.9082
0,polygon,103,4077.2063,3364.4539
0,polygon,104,4061.4731,3537.5183
0,polygon,105,4067.7666,3616.1838
0,polygon,106,4083.4995,3644.5037
0,polygon,107,4099.233,3675.97
0,polygon,108,4130.699,3688.5564
0,polygon,109,4155.872,3710.5828
0,polygon,110,4193.6313,3726.316
0,polygon,111,4228.2446,3732.6091
0,polygon,112,4256.564,3748.3423
0,polygon,113,4328.9365,3795.5417
0,polygon,114,4357.2563,3811.275
0,polygon,115,4385.5757,3830.1545
0,polygon,116,4404.4556,3861.6208
0,polygon,117,4420.189,3889.9404
0,polygon,118,4442.2153,3921.4067
0,polygon,119,4457.948,3952.873
0,polygon,120,4473.6816,3987.486
0,polygon,121,4489.4146,4015.8057
0,polygon,122,4508.2944,4044.1252
0,polygon,123,4524.0273,4078.7383
0,polygon,124,4539.7607,4116.4976
0,polygon,125,4549.2007,4147.964
0,polygon,126,4555.4937,4192.0166
0,polygon,127,4549.2007,4264.389
0,polygon,128,4539.7607,4295.8555
0,polygon,129,4520.881,4330.4683
0,polygon,130,4498.8545,4355.6416
0,polygon,131,4439.0684,4409.1343
0,polygon,132,4410.749,4424.867
0,polygon,133,4379.2827,4434.307
0,polygon,134,4344.67,4446.8936
0,polygon,135,4313.2036,4450.04
0,polygon,136,4278.5903,4450.04
0,polygon,137,4243.9775,4456.3335
0,polygon,138,4199.925,4465.7734
0,polygon,139,4155.872,4468.92
0,polygon,140,4105.526,4478.36
0,polygon,141,4055.18,4481.5063
0,polygon,142,3992.2473,4468.92
0,polygon,143,3954.4878,4465.7734
0,polygon,144,3907.2886,4453.187
0,polygon,145,3872.6755,4437.4536
0,polygon,146,3841.2092,4412.281
0,polygon,147,3816.0364,4390.2544
0,polygon,148,3784.57,4377.668
0,polygon,149,3753.1038,4355.6416
0,polygon,150,3724.7842,4327.322
0,polygon,151,3680.7314,4292.709
0,polygon,152,3642.9717,4251.8027
0,polygon,153,3614.652,4214.043
0,polygon,154,3589.4792,4185.7236
0,polygon,155,3567.4526,4147.964
0,polygon,156,3542.2798,4122.791
0,polygon,157,3520.2534,4097.618
0,polygon,158,3501.3735,4066.1516
0,polygon,159,3485.6404,4037.832
0,polygon,160,3460.4675,4006.3657
0,polygon,161,3435.2944,3968.6062
0,polygon,162,3400.6814,3911.967
0,polygon,163,3347.1887,3864.7676
0,polygon,164,3318.8691,3830.1545
0,polygon,165,3296.8428,3792.395
0,polygon,166,3271.6697,3770.3687
0,polygon,167,3243.35,3748.3423
0,polygon,168,3233.9102,3716.876
0,polygon,169,3177.271,3666.53
0,polygon,170,3120.6316,3622.4773
0,polygon,171,3089.1653,3616.1838
0,polygon,172,3054.5525,3606.7441
0,polygon,173,3016.793,3591.011
0,polygon,174,2985.3267,3575.2778
0,polygon,175,2947.5671,3575.2778
0,polygon,176,2875.1948,3572.131
0,polygon,177,2843.7285,3578.4243
0,polygon,178,2809.1155,3594.1575
0,polygon,179,2774.5027,3606.7441
0,polygon,180,2702.1301,3619.3306
0,polygon,181,2632.9045,3625.6238
0,polygon,182,2598.2915,3631.917
0,polygon,183,2563.6787,3635.0637
0,polygon,184,2529.0657,3644.5037
0,polygon,185,2481.8662,3653.9436
0,polygon,186,2437.8135,3663.3833
0,polygon,187,2400.054,3672.8232
0,polygon,188,2333.9749,3675.97
0,polygon,189,2280.4822,3669.6765
0,polygon,190,2236.4294,3666.53
0,polygon,191,2195.5232,3660.2368
0,polygon,192,2164.057,3650.7969
0,polygon,193,2126.2974,3638.2104
0,polygon,194,2091.6846,3622.4773
0,polygon,195,2022.4587,3594.1575
0,polygon,196,1994.139,3575.2778
0,polygon,197,1968.9661,3553.2515
0,polygon,198,1934.3531,3515.492
