index,shape-type,vertex-index,axis-0,axis-1
0,polygon,76,3107.5593,2678.0186
0,polygon,77,3140.8315,2674.6914
0,polygon,78,3177.431,2651.401
0,polygon,79,3214.0303,2641.4192
0,polygon,80,3250.6296,2634.765
0,polygon,81,3293.8835,2634.765
0,polygon,82,3323.8284,2644.7466
0,polygon,83,3383.7185,2581.5293
0,polygon,84,3403.6816,2611.4744
0,polygon,85,3446.9355,2608.1472
0,polygon,86,3563.3882,2618.1287
0,polygon,87,3606.6418,2614.8015
0,polygon,88,3679.8406,2614.8015
0,polygon,89,3713.1128,2611.4744
0,polygon,90,3749.7122,2618.1287
0,polygon,91,3782.9844,2621.456
0,polygon,92,3822.911,2621.456
0,polygon,93,3859.5103,2624.7832
0,polygon,94,3896.1096,2641.4192
0,polygon,95,3929.3818,2644.7466
0,polygon,96,3955.9995,2671.3643
0,polygon,97,3989.2717,2681.346
0,polygon,98,4029.1985,2691.3276
0,polygon,99,4052.4888,2717.9453
0,polygon,100,4065.7979,2754.5447
0,polygon,101,4075.7793,2794.4712
0,polygon,102,4095.7427,2824.4163
0,polygon,103,4109.052,2857.6882
0,polygon,104,4132.3423,2904.2693
0,polygon,105,4152.305,2947.5232
0,polygon,106,4165.6143,2980.7954
0,polygon,107,4175.5957,3020.722
0,polygon,108,4192.232,3050.667
0,polygon,109,4218.8496,3090.5935
0,polygon,110,4225.504,3123.8657
0,polygon,111,4242.14,3163.7922
0,polygon,112,4285.394,3243.6455
0,polygon,113,4305.3574,3313.517
0,polygon,114,4302.0303,3350.1165
0,polygon,115,4285.394,3386.7158
0,polygon,116,4272.085,3429.9695
0,polygon,117,4275.4126,3463.2417
0,polygon,118,4312.0117,3473.2234
0,polygon,119,4345.2837,3469.8962
0,polygon,120,4338.6294,3546.422
0,polygon,121,4331.975,3579.6943
0,polygon,122,4335.3022,3612.9666
0,polygon,123,4365.247,3646.2385
0,polygon,124,4405.174,3706.1284
0,polygon,125,4438.446,3732.7463
0,polygon,126,4451.755,3799.2905
0,polygon,127,4468.391,3829.2356
0,polygon,128,4495.009,3855.8533
0,polygon,129,4524.9536,3892.4526
0,polygon,130,4534.935,3925.7249
0,polygon,131,4561.553,3992.269
0,polygon,132,4591.498,4092.0857
0,polygon,133,4604.8066,4125.358
0,polygon,134,4601.4795,4158.63
0,polygon,135,4594.825,4191.9023
0,polygon,136,4581.516,4225.1743
0,polygon,137,4561.553,4298.373
0,polygon,138,4544.917,4331.645
0,polygon,139,4534.935,4368.2446
0,polygon,140,4514.972,4398.1895
0,polygon,141,4481.6997,4404.8438
0,polygon,142,4448.4277,4421.48
0,polygon,143,4418.483,4448.0977
0,polygon,144,4388.5376,4471.388
0,polygon,145,4321.9937,4484.6973
0,polygon,146,4285.394,4494.6787
0,polygon,147,4248.7944,4498.006
0,polygon,148,4212.1953,4504.6606
0,polygon,149,4178.9233,4517.969
0,polygon,150,4142.3237,4517.969
0,polygon,151,4109.052,4524.6235
0,polygon,152,4072.4521,4524.6235
0,polygon,153,3936.0364,4511.315
0,polygon,154,3902.7642,4491.3516
0,polygon,155,3872.819,4474.7153
0,polygon,156,3839.547,4468.061
0,polygon,157,3802.9478,4451.425
0,polygon,158,3776.3298,4428.1343
0,polygon,159,3739.7305,4424.807
0,polygon,160,3709.7856,4394.8623
0,polygon,161,3699.804,4361.5903
0,polygon,162,3679.8406,4331.645
0,polygon,163,3619.9507,4285.064
0,polygon,164,3603.3147,4255.119
0,polygon,165,3583.3513,4225.1743
0,polygon,166,3546.752,4218.52
0,polygon,167,3520.1343,4195.2295
0,polygon,168,3506.8254,4161.957
0,polygon,169,3483.535,4132.012
0,polygon,170,3480.2078,4098.74
0,polygon,171,3473.5532,4065.468
0,polygon,172,3456.9172,4032.1958
0,polygon,173,3426.9722,4015.5596
0,polygon,174,3397.0273,3992.269
0,polygon,175,3363.7551,3982.2876
0,polygon,176,3323.8284,3958.997
0,polygon,177,3307.1924,3929.052
0,polygon,178,3293.8835,3852.5261
0,polygon,179,3267.2659,3825.9082
0,polygon,180,3237.3208,3805.945
0,polygon,181,3187.4126,3782.6545
0,polygon,182,3154.1404,3749.3823
0,polygon,183,3120.8684,3732.7463
0,polygon,184,3074.2874,3719.4375
0,polygon,185,3044.3423,3709.4558
0,polygon,186,3021.0518,3686.1653
0,polygon,187,2974.4707,3652.893
0,polygon,188,2917.9082,3679.5107
0,polygon,189,2884.636,3682.8381
0,polygon,190,2848.0366,3682.8381
0,polygon,191,2814.7644,3692.8196
0,polygon,192,2781.4922,3709.4558
0,polygon,193,2751.5474,3729.419
0,polygon,194,2714.948,3736.0735
0,polygon,195,2625.113,3736.0735
0,polygon,196,2588.5137,3739.4006
0,polygon,197,2555.2415,3752.7095
0,polygon,198,2518.642,3766.0183
0,polygon,199,2415.4983,3776.0
0,polygon,200,2378.899,3772.6729
0,polygon,201,2338.9724,3766.0183
0,polygon,202,2272.428,3746.0552
0,polygon,203,2235.8286,3736.0735
0,polygon,204,2222.5198,3689.4924
0,polygon,205,2189.2478,3692.8196
0,polygon,206,2139.3394,3682.8381
0,polygon,207,2099.4128,3676.1836
0,polygon,208,2066.1406,3672.8564
0,polygon,209,2032.8685,3659.5476
0,polygon,210,2006.2507,3629.6025
0,polygon,211,1976.3058,3612.9666
0,polygon,212,1909.7615,3599.6577
0,polygon,213,1876.4894,3583.0215
0,polygon,214,1846.5444,3559.731
0,polygon,215,1823.2539,3529.7861
0,polygon,216,1793.309,3506.4956
0,polygon,217,1760.0367,3486.5322
0,polygon,218,1743.4006,3456.5874
0,polygon,219,1710.1285,3429.9695
0,polygon,220,1683.5107,3406.679
0,polygon,221,1610.312,3323.4985
0,polygon,222,1593.6759,3293.5537
0,polygon,223,1583.6943,3260.2815
0,polygon,224,1563.731,3230.3367
0,polygon,225,1550.4221,3197.0645
0,polygon,226,1527.1316,3170.4468
0,polygon,227,1513.8228,3123.8657
0,polygon,228,1503.8411,3083.939
0,polygon,229,1493.8595,3050.667
0,polygon,230,1480.5505,3014.0676
0,polygon,231,1457.2601,2967.4866
0,polygon,232,1447.2784,2930.8872
0,polygon,233,1433.9696,2897.615
0,polygon,234,1430.6423,2847.7068
0,polygon,235,1384.0613,2781.1624
0,polygon,236,1354.1163,2747.8901
0,polygon,237,1317.517,2727.927
0,polygon,238,1277.5903,2711.2908
0,polygon,239,1254.2999,2678.0186
0,polygon,240,1227.6821,2651.401
0,polygon,241,1191.0828,2611.4744
0,polygon,242,1177.7739,2578.2021
0,polygon,243,1171.1195,2508.3306
0,polygon,244,1164.4651,2471.7312
0,polygon,245,1157.8105,2428.4775
0,polygon,246,1161.1378,2395.2053
0,polygon,247,1167.7922,2361.933
0,polygon,248,1167.7922,2325.3337
0,polygon,249,1144.5017,2238.8262
0,polygon,250,1144.5017,2158.973
