index,shape-type,vertex-index,axis-0,axis-1
0,polygon,106,1708.3749,2913.8198
0,polygon,107,1698.428,2840.876
0,polygon,108,1688.4811,2804.404
0,polygon,109,1678.5342,2761.3008
0,polygon,110,1645.3778,2701.6194
0,polygon,111,1638.7466,2661.8318
0,polygon,112,1628.7997,2625.3599
0,polygon,113,1612.2216,2588.888
0,polygon,114,1598.959,2555.7317
0,polygon,115,1582.3809,2509.3127
0,polygon,116,1562.487,2479.4722
0,polygon,117,1549.2245,2446.3157
0,polygon,118,1542.5933,2409.8438
0,polygon,119,1542.5933,2373.3718
0,polygon,120,1549.2245,2293.7966
0,polygon,121,1542.5933,2260.6404
0,polygon,122,1532.6464,2227.4841
0,polygon,123,1519.3838,2191.012
0,polygon,124,1499.4901,2157.8557
0,polygon,125,1453.0712,2074.9648
0,polygon,126,1439.8087,2038.493
0,polygon,127,1419.9149,2002.021
0,polygon,128,1370.1804,1925.7615
0,polygon,129,1356.9178,1885.9739
0,polygon,130,1346.971,1852.8176
0,polygon,131,1340.3397,1819.6613
0,polygon,132,1333.7085,1779.8737
0,polygon,133,1323.7616,1743.4017
0,polygon,134,1310.499,1700.2986
0,polygon,135,1300.5521,1653.8796
0,polygon,136,1297.2365,1617.4077
0,polygon,137,1300.5521,1584.2515
0,polygon,138,1300.5521,1498.0449
0,polygon,139,1297.2365,1428.4167
0,polygon,140,1297.2365,1378.6823
0,polygon,141,1303.8678,1242.7413
0,polygon,142,1317.1302,1196.3225
0,polygon,143,1327.0771,1149.9036
0,polygon,144,1327.0771,1096.8535
0,polygon,145,1340.3397,1047.119
0,polygon,146,1376.8116,1020.59393
0,polygon,147,1436.493,987.4376
0,polygon,148,1472.965,977.4907
0,polygon,149,1509.4369,980.8064
0,polygon,150,1529.3307,1013.9627
0,polygon,151,1542.5933,1050.4347
0,polygon,152,1552.5402,1086.9066
0,polygon,153,1559.1714,1120.0629
0,polygon,154,1562.487,1156.5349
0,polygon,155,1562.487,1196.3225
0,polygon,156,1559.1714,1232.7944
0,polygon,157,1552.5402,1275.8976
0,polygon,158,1545.9089,1309.054
0,polygon,159,1542.5933,1345.5259
0,polygon,160,1535.962,1381.9978
0,polygon,161,1535.962,1418.4698
0,polygon,162,1545.9089,1451.6261
0,polygon,163,1549.2245,1484.7825
0,polygon,164,1572.434,1517.9387
0,polygon,165,1595.6434,1557.7263
0,polygon,166,1618.8528,1584.2515
0,polygon,167,1622.1685,1620.7234
0,polygon,168,1642.0623,1650.5641
0,polygon,169,1652.0092,1690.3517
0,polygon,170,1675.2185,1730.1392
0,polygon,171,1705.0592,1763.2955
0,polygon,172,1734.8999,1793.1362
0,polygon,173,1771.3718,1822.9769
0,polygon,174,1797.897,1862.7645
0,polygon,175,1814.4751,1892.6052
0,polygon,176,1834.3689,1932.3928
0,polygon,177,1844.3158,1972.1803
0,polygon,178,1847.6315,2005.3367
0,polygon,179,1857.5784,2038.493
0,polygon,180,1880.7877,2081.5962
0,polygon,181,1900.6815,2121.3838
0,polygon,182,1917.2596,2157.8557
0,polygon,183,1940.4691,2184.3809
0,polygon,184,1976.941,2240.7466
0,polygon,185,2000.1505,2270.5872
0,polygon,186,2016.7286,2307.059
0,polygon,187,2023.3599,2350.1624
0,polygon,188,2033.3068,2383.3188
0,polygon,189,2053.2007,2416.475
0,polygon,190,2069.7788,2446.3157
0,polygon,191,2089.6726,2489.419
0,polygon,192,2106.2507,2522.5752
0,polygon,193,2116.1975,2555.7317
0,polygon,194,2122.8289,2588.888
0,polygon,195,2136.0913,2625.3599
0,polygon,196,2155.985,2658.516
0,polygon,197,2185.826,2691.6726
0,polygon,198,2209.0354,2724.8289
0,polygon,199,2242.1917,2761.3008
0,polygon,200,2268.7168,2787.826
0,polygon,201,2301.873,2811.0352
0,polygon,202,2331.7136,2827.6135
0,polygon,203,2371.5012,2847.5073
0,polygon,204,2401.342,2867.4011
0,polygon,205,2434.4983,2893.926
0,polygon,206,2507.4421,2923.7668
0,polygon,207,2580.386,2930.398
0,polygon,208,2616.8582,2937.0293
0,polygon,209,2650.0144,2943.6606
0,polygon,210,2719.6426,2963.5544
0,polygon,211,2759.4302,2973.5012
0,polygon,212,2795.902,2980.1326
0,polygon,213,2862.2148,2986.7637
0,polygon,214,2902.0024,2986.7637
0,polygon,215,3041.259,3000.0264
0,polygon,216,3180.5156,2986.7637
0,polygon,217,3223.6187,2980.1326
0,polygon,218,3263.4062,2973.5012
0,polygon,219,3303.1938,2963.5544
0,polygon,220,3336.3503,2956.923
0,polygon,221,3379.4534,2940.345
0,polygon,222,3419.241,2930.398
0,polygon,223,3541.9194,2913.8198
0,polygon,224,3628.1257,2920.4512
0,polygon,225,3667.9133,2923.7668
0,polygon,226,3704.3855,2930.398
